,ci_has_zero,ci_above_zero,ci_below_zero,perm_pvalue,difference,perm_pvalue_signif,measurement,fold_number
0,False,False,True,0.0022,-3.257999999999999,True,cf_duration,1
0,True,False,False,0.0642,0.20400000000000018,False,tfm_duration,1
0,True,False,False,0.9198,0.02000000000000024,False,ifm_duration,1
0,True,False,False,0.393,0.29776978928876474,False,cf_peak_frequency,1
0,True,False,False,0.157,-1.5020092129765743,False,tfm_terminal_frequency,1
0,True,False,False,0.5594,0.6202440694365521,False,ifm_terminal_frequency,1
0,True,False,False,0.2784,-1.3870663162416683,False,cf_dbrms,1
0,True,False,False,0.044,-2.5977046708275964,True,tfm_dbrms,1
0,True,False,False,0.5728,-0.9354891582103306,False,ifm_dbrms,1
0,True,False,False,0.2556,-1.0301767640800392,False,tfm-cf_dbratio,1
0,True,False,False,0.7368,0.27353272388192984,False,ifm-cf_dbratio,1
0,True,False,False,0.0814,2.2053109033304654,False,tfm_bw,1
0,True,False,False,0.7612,0.26143881100510846,False,ifm_bw,1
0,False,False,True,0.0032,-3.115999999999998,True,cf_duration,2
0,True,False,False,0.0598,0.20200000000000018,False,tfm_duration,2
0,True,False,False,0.9198,0.02000000000000024,False,ifm_duration,2
0,True,False,False,0.393,0.29776978928876474,False,cf_peak_frequency,2
0,True,False,False,0.157,-1.5020092129765743,False,tfm_terminal_frequency,2
0,True,False,False,0.5594,0.6202440694365521,False,ifm_terminal_frequency,2
0,False,False,True,0.2228,-1.6020729046559161,False,cf_dbrms,2
0,True,False,False,0.0432,-2.612909176535524,True,tfm_dbrms,2
0,True,False,False,0.3952,-1.5185493804974968,False,ifm_dbrms,2
0,True,False,False,0.2526,-1.0753830405038451,False,tfm-cf_dbratio,2
0,True,False,False,0.8822,0.1541934201916666,False,ifm-cf_dbratio,2
0,True,False,False,0.1426,1.8793886631140193,False,tfm_bw,2
0,True,False,False,0.7612,0.26143881100510846,False,ifm_bw,2
0,False,False,True,0.0032,-3.136000000000001,True,cf_duration,3
0,True,False,False,0.0656,0.20400000000000018,False,tfm_duration,3
0,True,False,False,0.8254,0.024000000000000243,False,ifm_duration,3
0,True,False,False,0.393,0.29776978928876474,False,cf_peak_frequency,3
0,True,False,False,0.157,-1.5020092129765743,False,tfm_terminal_frequency,3
0,True,False,False,0.5594,0.6202440694365521,False,ifm_terminal_frequency,3
0,True,False,False,0.2372,-1.5126206160443907,False,cf_dbrms,3
0,True,False,False,0.0388,-2.5977046708275964,True,tfm_dbrms,3
0,True,False,False,0.4784,-1.2440687213865829,False,ifm_dbrms,3
0,True,False,False,0.2708,-1.0301767640800392,False,tfm-cf_dbratio,3
0,True,False,False,0.8436,0.18082269543400287,False,ifm-cf_dbratio,3
0,True,False,False,0.1072,2.0759189765824555,False,tfm_bw,3
0,True,False,False,0.719,0.35330555215293735,False,ifm_bw,3
0,False,False,True,0.003,-3.1259999999999994,True,cf_duration,4
0,True,False,False,0.0642,0.20400000000000018,False,tfm_duration,4
0,True,False,False,0.8296,0.024000000000000243,False,ifm_duration,4
0,True,False,False,0.393,0.29776978928876474,False,cf_peak_frequency,4
0,True,False,False,0.1454,-1.6185114059589978,False,tfm_terminal_frequency,4
0,True,False,False,0.5898,0.565936720876465,False,ifm_terminal_frequency,4
0,False,False,True,0.2242,-1.6020729046559161,False,cf_dbrms,4
0,True,False,False,0.0418,-2.612909176535524,True,tfm_dbrms,4
0,True,False,False,0.3782,-1.584398911575505,False,ifm_dbrms,4
0,True,False,False,0.2318,-1.0753830405038451,False,tfm-cf_dbratio,4
0,True,False,False,0.8436,0.18082269543400287,False,ifm-cf_dbratio,4
0,True,False,False,0.101,2.1395824025255124,False,tfm_bw,4
0,True,False,False,0.7174,0.35330555215293735,False,ifm_bw,4
0,False,False,True,0.0032,-3.1259999999999994,True,cf_duration,5
0,True,False,False,0.059,0.20200000000000018,False,tfm_duration,5
0,True,False,False,0.8696,0.02200000000000024,False,ifm_duration,5
0,True,False,False,0.383,0.2956774665680655,False,cf_peak_frequency,5
0,True,False,False,0.1884,-1.3948711387834578,False,tfm_terminal_frequency,5
0,True,False,False,0.5644,0.5975662755323441,False,ifm_terminal_frequency,5
0,False,False,True,0.2102,-1.6020729046559161,False,cf_dbrms,5
0,True,False,False,0.042,-2.612909176535524,True,tfm_dbrms,5
0,True,False,False,0.3948,-1.5185493804974968,False,ifm_dbrms,5
0,True,False,False,0.2248,-1.0753830405038451,False,tfm-cf_dbratio,5
0,True,False,False,0.886,0.1541934201916666,False,ifm-cf_dbratio,5
0,True,False,False,0.1352,1.8793886631140193,False,tfm_bw,5
0,True,False,False,0.7118,0.3510661530044743,False,ifm_bw,5
0,False,False,True,0.0032,-3.1259999999999994,True,cf_duration,6
0,True,False,False,0.0642,0.20400000000000018,False,tfm_duration,6
0,True,False,False,0.9198,0.02000000000000024,False,ifm_duration,6
0,True,False,False,0.393,0.29776978928876474,False,cf_peak_frequency,6
0,True,False,False,0.155,-1.5020092129765743,False,tfm_terminal_frequency,6
0,True,False,False,0.5594,0.6202440694365521,False,ifm_terminal_frequency,6
0,True,False,False,0.2454,-1.5126206160443907,False,cf_dbrms,6
0,True,False,False,0.044,-2.5977046708275964,True,tfm_dbrms,6
0,True,False,False,0.478,-1.2440687213865829,False,ifm_dbrms,6
0,True,False,False,0.2542,-1.0301767640800392,False,tfm-cf_dbratio,6
0,True,False,False,0.922,0.07470274492831841,False,ifm-cf_dbratio,6
0,True,False,False,0.1072,2.0759189765824555,False,tfm_bw,6
0,True,False,False,0.7612,0.26143881100510846,False,ifm_bw,6
0,False,False,True,0.0056,-2.937999999999999,True,cf_duration,7
0,True,False,False,0.0642,0.20400000000000018,False,tfm_duration,7
0,True,False,False,0.9198,0.02000000000000024,False,ifm_duration,7
0,True,False,False,0.3434,0.33132401872684625,False,cf_peak_frequency,7
0,True,False,False,0.157,-1.5020092129765743,False,tfm_terminal_frequency,7
0,True,False,False,0.5594,0.6202440694365521,False,ifm_terminal_frequency,7
0,True,False,False,0.2642,-1.3870663162416683,False,cf_dbrms,7
0,True,False,False,0.0442,-2.5977046708275964,True,tfm_dbrms,7
0,True,False,False,0.4784,-1.2440687213865829,False,ifm_dbrms,7
0,True,False,False,0.1696,-1.1932202601328186,False,tfm-cf_dbratio,7
0,True,False,False,0.847,0.18082269543400287,False,ifm-cf_dbratio,7
0,True,False,False,0.1074,2.0759189765824555,False,tfm_bw,7
0,True,False,False,0.7612,0.26143881100510846,False,ifm_bw,7
0,False,False,True,0.0048,-3.0380000000000003,True,cf_duration,8
0,True,False,False,0.045,0.21599999999999997,True,tfm_duration,8
0,True,False,False,0.9638,0.004000000000000226,False,ifm_duration,8
0,True,False,False,0.434,0.2661441532347766,False,cf_peak_frequency,8
0,True,False,False,0.1848,-1.3821164262161716,False,tfm_terminal_frequency,8
0,True,False,False,0.4138,0.8556489658584212,False,ifm_terminal_frequency,8
0,True,False,False,0.2418,-1.3609648234634086,False,cf_dbrms,8
0,True,False,False,0.0358,-2.767739459343062,True,tfm_dbrms,8
0,True,False,False,0.603,-0.8450277798824644,False,ifm_dbrms,8
0,True,False,False,0.2086,-1.1094431383073058,False,tfm-cf_dbratio,8
0,True,False,False,0.8072,0.22388013101081405,False,ifm-cf_dbratio,8
0,False,True,False,0.103,2.061706183623661,False,tfm_bw,8
0,True,False,False,0.8772,0.16789299858401563,False,ifm_bw,8
0,False,False,True,0.003,-3.136000000000001,True,cf_duration,9
0,True,False,False,0.0642,0.20400000000000018,False,tfm_duration,9
0,True,False,False,0.869,0.02200000000000024,False,ifm_duration,9
0,True,False,False,0.393,0.29776978928876474,False,cf_peak_frequency,9
0,True,False,False,0.1858,-1.3948711387834578,False,tfm_terminal_frequency,9
0,True,False,False,0.5786,0.5975662755323441,False,ifm_terminal_frequency,9
0,False,False,True,0.2308,-1.5126206160443907,False,cf_dbrms,9
0,True,False,False,0.0426,-2.612909176535524,True,tfm_dbrms,9
0,True,False,False,0.3674,-1.584398911575505,False,ifm_dbrms,9
0,True,False,False,0.2556,-1.0301767640800392,False,tfm-cf_dbratio,9
0,True,False,False,0.8436,0.18082269543400287,False,ifm-cf_dbratio,9
0,True,False,False,0.1072,2.0759189765824555,False,tfm_bw,9
0,True,False,False,0.7158,0.3510661530044743,False,ifm_bw,9
0,False,False,True,0.0056,-3.0380000000000003,True,cf_duration,10
0,True,False,False,0.1228,0.17200000000000015,False,tfm_duration,10
0,True,False,False,0.9442,-0.006000000000000005,False,ifm_duration,10
0,True,False,False,0.3416,0.3388590550841428,False,cf_peak_frequency,10
0,True,False,False,0.1028,-1.8123180926815792,False,tfm_terminal_frequency,10
0,True,False,False,0.6754,0.45003503191144034,False,ifm_terminal_frequency,10
0,True,False,False,0.2642,-1.3609648234634086,False,cf_dbrms,10
0,True,False,False,0.0574,-2.429794824990651,False,tfm_dbrms,10
0,True,False,False,0.4284,-1.393989098104285,False,ifm_dbrms,10
0,True,False,False,0.291,-0.9841952908626919,False,tfm-cf_dbratio,10
0,True,False,False,0.8202,0.22388013101081405,False,ifm-cf_dbratio,10
0,False,True,False,0.0872,2.1724466529279898,False,tfm_bw,10
0,True,False,False,0.3874,0.7603848326262153,False,ifm_bw,10
0,False,False,True,0.0028,-3.0380000000000003,True,cf_duration,11
0,True,False,False,0.1098,0.17200000000000015,False,tfm_duration,11
0,True,False,False,0.9406,-0.006000000000000005,False,ifm_duration,11
0,True,False,False,0.4274,0.2661441532347766,False,cf_peak_frequency,11
0,True,False,False,0.2272,-1.2702962926284016,False,tfm_terminal_frequency,11
0,True,False,False,0.4426,0.8783267597626434,False,ifm_terminal_frequency,11
0,False,False,True,0.206,-1.6721922308814392,False,cf_dbrms,11
0,True,False,False,0.06,-2.4363588996826735,False,tfm_dbrms,11
0,True,False,False,0.4258,-1.393989098104285,False,ifm_dbrms,11
0,True,False,False,0.3014,-0.9796845432644457,False,tfm-cf_dbratio,11
0,True,False,False,0.7868,0.2771386814954857,False,ifm-cf_dbratio,11
0,True,False,False,0.1314,1.9316093139179138,False,tfm_bw,11
0,True,False,False,0.9314,0.07826565658464801,False,ifm_bw,11
0,False,False,True,0.0036,-3.1259999999999994,True,cf_duration,12
0,True,False,False,0.0686,0.20600000000000018,False,tfm_duration,12
0,True,False,False,0.9198,0.02000000000000024,False,ifm_duration,12
0,True,False,False,0.393,0.29776978928876474,False,cf_peak_frequency,12
0,True,False,False,0.1422,-1.5020092129765743,False,tfm_terminal_frequency,12
0,True,False,False,0.5896,0.565936720876465,False,ifm_terminal_frequency,12
0,True,False,False,0.2868,-1.383314709126001,False,cf_dbrms,12
0,True,False,False,0.044,-2.5977046708275964,True,tfm_dbrms,12
0,True,False,False,0.5616,-0.9695880622756761,False,ifm_dbrms,12
0,True,False,False,0.2274,-1.0753830405038451,False,tfm-cf_dbratio,12
0,True,False,False,0.891,0.1541934201916666,False,ifm-cf_dbratio,12
0,True,False,False,0.1008,2.0759189765824555,False,tfm_bw,12
0,True,False,False,0.7188,0.35330555215293735,False,ifm_bw,12
0,False,False,True,0.0042,-3.1259999999999994,True,cf_duration,13
0,True,False,False,0.0722,0.20400000000000018,False,tfm_duration,13
0,True,False,False,0.9198,0.02000000000000024,False,ifm_duration,13
0,True,False,False,0.393,0.29776978928876474,False,cf_peak_frequency,13
0,True,False,False,0.157,-1.5020092129765743,False,tfm_terminal_frequency,13
0,True,False,False,0.5594,0.6202440694365521,False,ifm_terminal_frequency,13
0,False,False,True,0.191,-1.654006560359246,False,cf_dbrms,13
0,True,False,False,0.027,-2.94433832255055,True,tfm_dbrms,13
0,True,False,False,0.4364,-1.3686290037797875,False,ifm_dbrms,13
0,True,False,False,0.2556,-1.0301767640800392,False,tfm-cf_dbratio,13
0,True,False,False,0.801,0.2505094062531503,False,ifm-cf_dbratio,13
0,True,False,False,0.1142,2.0759189765824555,False,tfm_bw,13
0,True,False,False,0.7612,0.26143881100510846,False,ifm_bw,13
0,False,False,True,0.003,-3.115999999999998,True,cf_duration,14
0,True,False,False,0.0674,0.20400000000000018,False,tfm_duration,14
0,True,False,False,0.9502,0.0,False,ifm_duration,14
0,True,False,False,0.4022,0.2956774665680655,False,cf_peak_frequency,14
0,True,False,False,0.157,-1.5020092129765743,False,tfm_terminal_frequency,14
0,True,False,False,0.5594,0.6202440694365521,False,ifm_terminal_frequency,14
0,True,False,False,0.2454,-1.5126206160443907,False,cf_dbrms,14
0,True,False,False,0.0416,-2.5977046708275964,True,tfm_dbrms,14
0,True,False,False,0.5756,-0.9520557679770647,False,ifm_dbrms,14
0,True,False,False,0.2556,-1.0301767640800392,False,tfm-cf_dbratio,14
0,True,False,False,0.8438,0.18082269543400287,False,ifm-cf_dbratio,14
0,True,False,False,0.0998,2.0759189765824555,False,tfm_bw,14
0,True,False,False,0.7612,0.26143881100510846,False,ifm_bw,14
0,False,False,True,0.0032,-3.1259999999999994,True,cf_duration,15
0,True,False,False,0.0642,0.20400000000000018,False,tfm_duration,15
0,True,False,False,0.9502,0.0,False,ifm_duration,15
0,True,False,False,0.393,0.29776978928876474,False,cf_peak_frequency,15
0,True,False,False,0.1592,-1.5020092129765743,False,tfm_terminal_frequency,15
0,True,False,False,0.5402,0.6202440694365521,False,ifm_terminal_frequency,15
0,True,False,False,0.2694,-1.5126206160443907,False,cf_dbrms,15
0,True,False,False,0.0574,-2.5185437319938018,False,tfm_dbrms,15
0,True,False,False,0.4784,-1.2440687213865829,False,ifm_dbrms,15
0,True,False,False,0.2494,-0.9931970909438759,False,tfm-cf_dbratio,15
0,True,False,False,0.8436,0.18082269543400287,False,ifm-cf_dbratio,15
0,True,False,False,0.1314,1.8793886631140193,False,tfm_bw,15
0,True,False,False,0.7612,0.26143881100510846,False,ifm_bw,15
0,False,False,True,0.003,-3.1259999999999994,True,cf_duration,16
0,True,False,False,0.0654,0.20400000000000018,False,tfm_duration,16
0,True,False,False,0.8746,0.02200000000000024,False,ifm_duration,16
0,True,False,False,0.3658,0.3088821700834359,False,cf_peak_frequency,16
0,True,False,False,0.157,-1.5020092129765743,False,tfm_terminal_frequency,16
0,True,False,False,0.5626,0.5975662755323441,False,ifm_terminal_frequency,16
0,True,False,False,0.2454,-1.5126206160443907,False,cf_dbrms,16
0,True,False,False,0.044,-2.5977046708275964,True,tfm_dbrms,16
0,True,False,False,0.4784,-1.2440687213865829,False,ifm_dbrms,16
0,True,False,False,0.2902,-0.9579171462631901,False,tfm-cf_dbratio,16
0,True,False,False,0.7558,0.2583193969261455,False,ifm-cf_dbratio,16
0,True,False,False,0.1072,2.0759189765824555,False,tfm_bw,16
0,True,False,False,0.71,0.3510661530044743,False,ifm_bw,16
0,False,False,True,0.0032,-3.1259999999999994,True,cf_duration,17
0,True,False,False,0.0642,0.20400000000000018,False,tfm_duration,17
0,True,False,False,0.9198,0.02000000000000024,False,ifm_duration,17
0,True,False,False,0.393,0.29776978928876474,False,cf_peak_frequency,17
0,True,False,False,0.157,-1.5020092129765743,False,tfm_terminal_frequency,17
0,True,False,False,0.5594,0.6202440694365521,False,ifm_terminal_frequency,17
0,True,False,False,0.2454,-1.5126206160443907,False,cf_dbrms,17
0,True,False,False,0.044,-2.5977046708275964,True,tfm_dbrms,17
0,True,False,False,0.4784,-1.2440687213865829,False,ifm_dbrms,17
0,True,False,False,0.2556,-1.0301767640800392,False,tfm-cf_dbratio,17
0,True,False,False,0.8436,0.18082269543400287,False,ifm-cf_dbratio,17
0,True,False,False,0.1072,2.0759189765824555,False,tfm_bw,17
0,True,False,False,0.7612,0.26143881100510846,False,ifm_bw,17
0,False,False,True,0.0032,-3.0380000000000003,True,cf_duration,18
0,True,False,False,0.1082,0.17200000000000015,False,tfm_duration,18
0,True,False,False,0.8704,0.02200000000000024,False,ifm_duration,18
0,True,False,False,0.3382,0.3454614068418209,False,cf_peak_frequency,18
0,True,False,False,0.2276,-1.2702962926284016,False,tfm_terminal_frequency,18
0,True,False,False,0.581,0.5975662755323441,False,ifm_terminal_frequency,18
0,False,False,True,0.197,-1.6721922308814392,False,cf_dbrms,18
0,True,False,False,0.0344,-2.7743035340350843,True,tfm_dbrms,18
0,True,False,False,0.4338,-1.393989098104285,False,ifm_dbrms,18
0,True,False,False,0.249,-1.0612062912908353,False,tfm-cf_dbratio,18
0,True,False,False,0.833,0.22388013101081405,False,ifm-cf_dbratio,18
0,True,False,False,0.1002,2.0423497832222424,False,tfm_bw,18
0,True,False,False,0.7154,0.3510661530044743,False,ifm_bw,18
0,False,False,True,0.0042,-3.026,True,cf_duration,19
0,True,False,False,0.0642,0.20400000000000018,False,tfm_duration,19
0,True,False,False,0.9198,0.02000000000000024,False,ifm_duration,19
0,True,False,False,0.393,0.29776978928876474,False,cf_peak_frequency,19
0,True,False,False,0.157,-1.5020092129765743,False,tfm_terminal_frequency,19
0,True,False,False,0.5594,0.6202440694365521,False,ifm_terminal_frequency,19
0,False,False,True,0.1924,-1.654006560359246,False,cf_dbrms,19
0,True,False,False,0.0274,-2.94433832255055,True,tfm_dbrms,19
0,True,False,False,0.3172,-1.8387238459122273,False,ifm_dbrms,19
0,True,False,False,0.2556,-1.0301767640800392,False,tfm-cf_dbratio,19
0,True,False,False,0.98,0.02017555375393343,False,ifm-cf_dbratio,19
0,False,True,False,0.1052,2.039456283276756,False,tfm_bw,19
0,True,False,False,0.7612,0.26143881100510846,False,ifm_bw,19
0,False,False,True,0.0036,-3.136000000000001,True,cf_duration,20
0,True,False,False,0.0674,0.20600000000000018,False,tfm_duration,20
0,True,False,False,0.9524,0.010000000000000009,False,ifm_duration,20
0,True,False,False,0.393,0.29776978928876474,False,cf_peak_frequency,20
0,True,False,False,0.1554,-1.5020092129765743,False,tfm_terminal_frequency,20
0,True,False,False,0.543,0.6429218633407743,False,ifm_terminal_frequency,20
0,True,False,False,0.2454,-1.5126206160443907,False,cf_dbrms,20
0,True,False,False,0.0494,-2.5977046708275964,True,tfm_dbrms,20
0,True,False,False,0.4784,-1.2440687213865829,False,ifm_dbrms,20
0,True,False,False,0.224,-1.0753830405038451,False,tfm-cf_dbratio,20
0,True,False,False,0.8436,0.18082269543400287,False,ifm-cf_dbratio,20
0,True,False,False,0.1072,2.0759189765824555,False,tfm_bw,20
0,True,False,False,0.715,0.3510661530044743,False,ifm_bw,20
0,False,False,True,0.0014,-3.1759999999999984,True,cf_duration,21
0,True,False,False,0.0896,0.17200000000000015,False,tfm_duration,21
0,True,False,False,0.9402,-0.006000000000000005,False,ifm_duration,21
0,True,False,False,0.3628,0.3388590550841428,False,cf_peak_frequency,21
0,True,False,False,0.1152,-1.7004979590938092,False,tfm_terminal_frequency,21
0,True,False,False,0.405,0.8783267597626434,False,ifm_terminal_frequency,21
0,True,False,False,0.2178,-1.4944349455221975,False,cf_dbrms,21
0,True,False,False,0.0374,-2.767739459343062,True,tfm_dbrms,21
0,True,False,False,0.5282,-1.0941483446688807,False,ifm_dbrms,21
0,True,False,False,0.268,-1.0073479936549123,False,tfm-cf_dbratio,21
0,True,False,False,0.7658,0.2771386814954857,False,ifm-cf_dbratio,21
0,True,False,False,0.099,2.0423497832222424,False,tfm_bw,21
0,True,False,False,0.9232,0.07826565658464801,False,ifm_bw,21
0,False,False,True,0.005,-2.937999999999999,True,cf_duration,22
0,True,False,False,0.0728,0.20400000000000018,False,tfm_duration,22
0,True,False,False,0.9198,0.02000000000000024,False,ifm_duration,22
0,True,False,False,0.393,0.29776978928876474,False,cf_peak_frequency,22
0,True,False,False,0.1396,-1.5020092129765743,False,tfm_terminal_frequency,22
0,True,False,False,0.8234,0.2344704065778842,False,ifm_terminal_frequency,22
0,True,False,False,0.2454,-1.5126206160443907,False,cf_dbrms,22
0,True,False,False,0.0414,-2.5977046708275964,True,tfm_dbrms,22
0,True,False,False,0.5726,-0.9354891582103306,False,ifm_dbrms,22
0,True,False,False,0.2906,-0.9606849179251435,False,tfm-cf_dbratio,22
0,True,False,False,0.7372,0.27353272388192984,False,ifm-cf_dbratio,22
0,False,True,False,0.097,2.0759189765824555,False,tfm_bw,22
0,True,False,False,0.2038,1.2710736685651067,False,ifm_bw,22
0,False,False,True,0.002,-3.0380000000000003,True,cf_duration,23
0,True,False,False,0.0972,0.17200000000000015,False,tfm_duration,23
0,True,False,False,0.9646,0.004000000000000226,False,ifm_duration,23
0,True,False,False,0.4108,0.2727465049924547,False,cf_peak_frequency,23
0,True,False,False,0.1884,-1.3821164262161716,False,tfm_terminal_frequency,23
0,True,False,False,0.6864,0.42735723800721814,False,ifm_terminal_frequency,23
0,False,False,True,0.2044,-1.5387221088226504,False,cf_dbrms,23
0,True,False,False,0.0506,-2.4363588996826735,False,tfm_dbrms,23
0,True,False,False,0.3896,-1.420720647936676,False,ifm_dbrms,23
0,True,False,False,0.2882,-0.9796845432644457,False,tfm-cf_dbratio,23
0,True,False,False,0.8186,0.22388013101081405,False,ifm-cf_dbratio,23
0,False,True,False,0.1026,2.061706183623661,False,tfm_bw,23
0,True,False,False,0.6446,0.37065284850225844,False,ifm_bw,23
